customerid,creditscore,geography,gender,age,tenure,balance,numofproducts,hascreditcard,isactivemember,estimatedsalary,churn
3709578,667,Belgium,Female,37,9,71786.898,2,1,1,67906.898,0
3617099,820,Netherlands,Male,36,9,130809.77,1,1,0,153004.63,0
3679726,595,Belgium,Female,31,2,84102.109,2,0,1,116958.44,0
3661889,631,Luxembourg,Male,21,7,116099.82,1,1,1,148722.94,0
3727097,500,Luxembourg,Male,62,1,64119.379,1,1,1,76974.547,1
3794459,725,Luxembourg,Male,32,2,0,2,1,0,141127.16,0
3775370,533,Netherlands,Female,42,6,88324.313,2,1,0,75638.523,0
3593741,702,Belgium,Female,43,1,132667.17,1,1,1,42522.781,0
3667449,641,Luxembourg,Female,33,8,0,2,1,0,114834.15,0
3744493,751,Belgium,Male,39,5,77652.398,1,1,1,25878.109,0
3729756,806,Belgium,Male,37,1,0,1,1,1,127073.55,0
3803588,717,Netherlands,Male,37,2,89728.859,2,1,1,37487.602,0
3584251,556,Luxembourg,Male,32,10,0,2,0,1,169372.72,0
3722331,773,Belgium,Female,40,3,0,2,0,1,167909.09,0
3737354,615,Belgium,Male,43,7,81076.797,2,1,1,183096.45,1
3734876,746,Netherlands,Female,53,1,139687.66,2,1,1,13674.56,0
3671825,735,Netherlands,Female,33,10,102185.42,2,1,0,23407.32,0
3648523,669,Belgium,Male,41,3,0,2,1,1,109260.48,0
3699321,514,Netherlands,Female,55,4,126817.65,2,1,0,123811.37,0
3622783,723,Belgium,Female,39,4,0,1,0,0,172998.52,1
3661427,538,Luxembourg,Male,34,9,126436.29,1,1,0,174535.02,1
3775678,589,Belgium,Female,30,9,0,2,1,1,40852.859,0
3759789,759,Luxembourg,Male,36,4,141573.55,1,1,0,82249.789,0
3593698,753,Belgium,Male,38,1,189443.72,1,0,1,106873.22,0
3719656,676,Luxembourg,Female,38,9,0,2,1,1,35907.852,0
3739312,698,Belgium,Female,32,9,0,2,1,1,93670.422,0
3672195,607,Belgium,Male,38,0,125487.89,1,0,0,158295.77,0
3628003,611,Netherlands,Female,34,1,101736.66,1,0,1,196415.5,0
3788999,678,Netherlands,Female,35,9,145623.36,1,1,0,163333.97,0
3734535,761,Belgium,Male,56,9,0,2,1,1,169740.83,0
3668858,700,Belgium,Male,74,6,0,2,1,0,123765.44,0
3619292,563,Netherlands,Female,31,9,117153,1,1,1,108838.32,0
3656224,746,Belgium,Female,42,3,0,2,0,0,82929.453,0
3773674,662,Belgium,Female,34,3,0,2,1,0,160217.31,0
3642189,658,Netherlands,Male,51,4,109978.83,1,0,0,178140.69,1
3700570,636,Belgium,Male,44,9,0,2,0,0,38795.59,0
3780633,694,Netherlands,Female,26,1,131908.34,1,1,1,179768.45,0
3597884,646,Belgium,Female,45,3,68639.57,1,1,0,168368.14,1
3570942,694,Belgium,Male,28,10,0,2,0,1,126668.55,0
3628218,700,Luxembourg,Male,33,2,80462.242,1,0,0,150802.91,0
3792660,719,Netherlands,Male,41,1,104584.11,1,1,0,15898.97,1
3660669,744,Belgium,Male,28,8,137300.23,1,1,0,90852.109,0
3678424,610,Luxembourg,Female,31,0,0,2,0,0,179874.5,0
3755023,708,Netherlands,Male,34,9,134464.58,2,1,0,179032.02,0
3641958,909,Belgium,Male,38,5,0,2,1,0,16550.711,0
3620938,646,Luxembourg,Male,37,9,0,2,1,1,97098.063,0
3732909,741,Luxembourg,Male,32,6,124179.3,1,1,1,139326.98,0
3633058,676,Belgium,Male,37,1,142663.45,1,0,1,88822.398,0
3576976,571,Belgium,Male,45,5,68375.273,1,1,0,193568.95,1
3644901,824,Netherlands,Male,25,5,54817.551,1,1,0,132157.27,0
3790295,563,Luxembourg,Male,37,6,0,2,0,0,136966.14,0
3647865,634,Belgium,Male,39,1,129299.28,2,1,0,73767.656,0
3712647,684,Netherlands,Male,41,3,126550.7,1,0,0,178095.78,1
3778208,590,Luxembourg,Female,52,7,0,1,0,1,194517.45,1
3602110,654,Luxembourg,Male,33,5,150092.8,1,0,0,71987.531,0
3739795,780,Belgium,Female,23,2,94464.813,2,0,1,186044.17,0
3587217,688,Belgium,Male,58,8,0,2,0,1,108244.06,1
3760821,601,Netherlands,Female,43,2,120847.11,1,1,0,7876.6499,1
3570800,732,Belgium,Female,44,4,129605.99,1,0,0,70384.211,0
3588248,662,Belgium,Female,60,8,69365.25,1,1,1,10314.33,0
3771547,706,Netherlands,Female,38,5,114268.22,2,1,1,90106.953,0
3687016,683,Belgium,Female,27,4,79144.344,1,0,1,50845.43,0
3752448,698,Luxembourg,Female,37,6,121231.39,1,1,1,146452.84,0
3639063,792,Belgium,Male,54,7,126113.28,1,1,0,113460.58,0
3719696,604,Belgium,Male,36,7,154872.08,2,1,1,32172.57,0
3729157,884,Belgium,Female,29,9,0,2,1,1,41880.941,0
3645702,693,Belgium,Female,33,6,0,2,0,1,187093.5,0
3648981,633,Luxembourg,Female,35,8,0,3,0,1,88838.609,0
3696386,691,Belgium,Female,36,3,0,2,1,1,2553.6299,0
3768185,654,Belgium,Male,41,8,0,2,0,0,30313.84,0
3770314,622,Luxembourg,Female,44,7,193213.02,2,1,1,138169.92,0
3792458,668,Belgium,Male,38,2,116248.88,1,1,0,105533.83,0
3747086,844,Luxembourg,Female,40,6,61671.191,1,0,1,151344.97,1
3593593,569,Netherlands,Female,53,1,156674.2,1,1,0,118918.79,1
3778085,645,Belgium,Male,35,8,0,2,1,1,131928.95,0
3752420,802,Belgium,Female,32,7,38550.059,1,0,1,179780.45,0
3619205,622,Belgium,Male,39,4,133707.09,1,1,1,108879.07,0
3677105,736,Netherlands,Female,40,6,137326.66,1,1,0,187571.02,0
3777823,713,Netherlands,Male,43,9,108589.47,2,0,1,195457.41,0
3632534,906,Netherlands,Female,30,3,104911.35,2,1,1,43380.07,0
3788573,516,Netherlands,Male,40,8,152576.25,2,1,0,73116.922,0
3803431,730,Belgium,Female,46,1,0,2,0,0,82475.273,0
3753638,560,Luxembourg,Female,32,6,0,1,1,1,133219.91,1
3716598,647,Belgium,Male,31,2,0,2,1,1,33857.301,0
3782389,732,Belgium,Male,35,6,112689.95,1,1,0,177023.81,0
3657026,587,Netherlands,Male,37,9,95829.133,2,0,1,105569.97,0
3765862,579,Belgium,Male,33,9,111060.05,2,1,0,111004.72,0
3706163,714,Belgium,Female,50,9,102535.57,1,1,1,189714.53,0
3770272,717,Belgium,Female,33,1,0,3,0,1,70669.258,1
3703576,773,Belgium,Male,33,8,129907.63,1,0,1,36821.352,0
3781600,810,Belgium,Male,41,6,104817.41,1,1,0,126609.96,1
3582831,684,Belgium,Female,20,4,0,2,0,1,78968.219,0
3607546,504,Netherlands,Male,37,8,108432.88,2,1,1,14955.31,0
3775507,870,Belgium,Female,27,10,98590.25,1,1,0,31651.109,0
3790627,770,Belgium,Female,45,5,0,2,1,0,131991.94,0
3790548,634,Netherlands,Male,36,10,123187.51,1,0,1,146767.48,0
3600843,702,Luxembourg,Male,37,8,163708.58,2,0,0,76260.57,0
3587095,528,Belgium,Male,33,7,0,2,1,1,85641.141,0
3714801,633,Luxembourg,Female,49,2,80816.453,1,1,1,20278.42,0
3776427,697,Belgium,Female,39,4,0,2,0,0,186540.66,0
3631848,847,Belgium,Female,41,10,99786.203,1,1,0,87545.992,0
3580643,695,Netherlands,Male,57,7,101868.51,1,0,1,113492.33,0
3776920,629,Belgium,Female,31,4,0,2,1,1,89417.773,0
3732236,585,Belgium,Male,43,4,0,4,0,0,19244.07,1
3687275,659,Netherlands,Male,28,5,185013.02,1,1,0,17234.279,0
3634079,778,Netherlands,Female,43,10,110822.9,1,0,0,73272.93,0
3567126,797,Luxembourg,Male,38,5,177997.06,1,0,1,19616.67,0
3750469,577,Luxembourg,Male,31,6,0,2,1,0,168772.83,0
3682270,836,Belgium,Male,34,8,129433.34,2,0,0,38713.84,0
3593695,680,Luxembourg,Male,25,7,160599.06,2,1,1,28858.461,0
3690170,583,Luxembourg,Male,38,1,181110.13,2,1,0,184856.27,0
3760966,486,Belgium,Female,38,4,171913.88,1,1,0,52216.941,1
3750046,699,Belgium,Female,35,8,132292.63,1,1,0,66065.789,0
3729397,864,Luxembourg,Male,,7,76548.602,1,0,1,98614.43,0
3669387,499,Netherlands,Female,68,1,95039.117,1,0,1,117007.4,1
3746784,898,Netherlands,Female,40,4,97990.492,2,0,0,107040.24,0
3580710,801,Belgium,Male,32,5,154737.88,2,1,1,173099.72,0
3747921,648,Belgium,Male,20,3,0,2,1,1,150400.41,0
3625473,637,Belgium,Male,36,1,67087.688,1,1,0,154929.88,0
3796958,514,Belgium,Female,49,8,0,1,1,1,183189.55,1
3772402,654,Luxembourg,Male,36,1,157267.95,2,1,0,142067.55,0
3722643,679,Luxembourg,Male,29,1,182781.73,2,1,1,64448.961,0
3710254,653,Belgium,Female,27,2,0,2,1,0,63725.699,0
3679531,867,Netherlands,Male,40,2,113228.38,2,1,1,46750.621,0
3628926,823,Netherlands,Male,42,2,132193.94,2,1,1,162946.81,0
3589892,641,Netherlands,Male,38,9,126265.88,2,0,0,16501.811,0
3598922,894,Belgium,Female,29,5,0,2,1,0,178978.59,0
3649248,827,Netherlands,Male,24,6,143221.34,2,1,0,186526.91,0
3568158,602,Luxembourg,Female,41,4,139840.36,1,1,1,163717.13,0
3716218,676,Luxembourg,Male,39,5,170288.38,1,1,1,59685.57,0
3745422,832,Belgium,Male,37,4,0,2,1,0,95435.711,0
3748516,564,Belgium,Male,28,2,115062.61,1,1,0,179557.3,0
3803483,749,Netherlands,Female,77,10,76510.523,2,0,1,59824.852,0
3622631,863,Netherlands,Female,29,10,130420.2,2,0,0,106758.17,0
3696927,709,Luxembourg,Female,43,1,0,2,1,0,32416.971,0
3575820,600,Belgium,Male,38,5,0,2,0,1,80822.242,0
3658898,673,Belgium,Male,33,9,128152.82,1,0,0,148529.73,0
3770053,871,Netherlands,Female,33,10,83555.578,1,0,0,69870.867,0
3780018,719,Belgium,Male,38,10,0,1,1,1,137240.5,0
3570653,671,Belgium,Male,38,7,0,2,1,1,78532.398,0
3724674,564,Belgium,Female,38,5,83714.406,1,1,1,33293.461,0
3747445,594,Luxembourg,Female,27,4,0,2,1,0,144336.84,0
3747143,758,Belgium,Female,22,6,118064.93,2,1,1,195776.81,0
3638586,624,Belgium,Male,32,8,97514.07,1,1,1,199530.59,0
3677047,766,Luxembourg,Male,42,9,101043.63,1,1,1,192762.2,0
3631190,722,Netherlands,Male,43,9,84673.172,2,0,1,82181.203,0
3795369,613,Luxembourg,Male,36,0,94153.563,1,0,1,120435.46,0
3703966,557,Netherlands,Male,38,8,127475.24,1,0,0,61515.031,1
3570863,542,Luxembourg,Female,39,0,0,2,1,0,95198.898,0
3683728,671,Netherlands,Female,32,9,134096.53,2,1,0,53934.738,1
3779295,622,Belgium,Male,43,5,127823.93,1,1,1,19957.881,0
3584118,710,Belgium,Female,39,3,111695.62,1,0,0,136902.16,0
3619733,803,Luxembourg,Female,59,9,126224.87,1,1,1,5036.0498,0
3738583,609,Belgium,Male,26,7,0,2,0,1,156813.61,0
3635162,644,Belgium,Female,49,9,44301.43,3,1,1,90206.031,1
3584303,655,Belgium,Female,23,5,113923.81,2,0,0,196290.77,0
3614028,444,Belgium,Female,34,3,0,2,1,1,61584.828,0
3702364,562,Luxembourg,Male,26,8,149134.45,1,1,1,178614.72,0
3585397,592,Belgium,Female,34,8,0,2,0,1,142563.38,0
3658230,736,Belgium,Male,40,6,0,1,1,1,48152.738,0
3632591,649,Belgium,Female,29,9,103417.74,1,1,1,16115.46,0
3690471,735,Belgium,Female,39,6,0,2,1,0,141303.88,0
3591887,833,Belgium,Female,43,10,0,2,1,1,116207.61,0
3622028,749,Belgium,Female,35,3,0,2,0,1,66985.07,0
3655898,670,Belgium,Female,49,5,167962.7,1,0,0,140345.52,0
3809873,676,Belgium,Female,39,6,130694.89,2,1,1,154432.66,1
3627797,617,Luxembourg,Male,30,3,0,2,1,0,83195.07,0
3678258,755,Belgium,Male,30,9,0,1,1,0,49807.93,0
3780052,680,Belgium,Male,40,6,0,1,0,0,183891.3,1
3658780,729,Netherlands,Female,28,5,122034.4,3,0,1,147279.45,1
3763054,669,Netherlands,Female,64,8,128751.65,2,1,0,189468.3,1
3583374,687,Belgium,Male,30,2,0,1,0,1,102623.15,0
3675652,599,Luxembourg,Male,50,0,159304.06,1,0,1,156004.11,1
3625945,664,Belgium,Female,62,8,144976.5,1,0,0,176597.05,1
3784485,611,Belgium,Male,36,1,126477.42,1,0,0,180358.72,0
3619158,482,Luxembourg,Male,40,4,0,1,1,0,70924.711,0
3691606,670,Belgium,Male,43,7,134919.84,1,1,0,194934.77,0
3660406,765,Belgium,Male,44,8,158697.61,1,1,0,107855.25,0
3811783,604,Luxembourg,Male,44,6,0,2,0,0,56298.719,0
3809046,540,Belgium,Female,36,10,0,2,1,0,,0
3637627,742,Belgium,Female,34,7,0,2,0,1,161685.98,0
3777414,657,Netherlands,Male,28,10,113690.83,1,1,0,33628.02,0
3680041,822,Belgium,Male,19,7,143390.52,1,1,0,33984.539,0
3684749,621,Belgium,Female,59,2,68892.773,2,1,0,8543.1396,1
3637655,683,Belgium,Female,31,8,0,1,0,1,77223.438,0
3605956,660,Belgium,Female,39,9,0,1,1,0,4535.5298,0
3627096,615,Belgium,Male,37,7,85146.477,2,1,0,87047.977,1
3758483,743,Luxembourg,Female,37,7,0,2,1,1,111454.48,0
3602529,773,Belgium,Male,31,5,0,1,1,0,135132.63,1
3588315,772,Belgium,Male,38,7,0,2,1,1,159334.95,0
3689315,666,Belgium,Male,27,3,127009.83,1,1,0,162553.27,0
3598682,723,Luxembourg,Female,23,5,0,1,1,1,180948.8,0
3751006,689,Luxembourg,Male,56,8,78707.156,1,1,1,99973.523,0
3720152,597,Belgium,Male,71,4,0,2,1,1,197784.83,0
3656091,853,Belgium,Male,35,3,0,2,1,0,92830.328,0
3743907,873,Belgium,Male,32,4,0,1,1,1,181266.23,0
3725977,771,Netherlands,Female,43,5,131433.33,2,1,1,3672.0801,1
3720261,838,Belgium,Male,30,2,137262.7,2,1,0,63243.941,0
3615271,663,Belgium,Female,33,2,0,2,0,0,198449.44,0
3755060,660,Luxembourg,Female,41,3,89763.844,1,0,0,199571.08,1
3771097,733,Belgium,Female,57,1,92053,1,1,1,164842.2,1
3674004,732,Belgium,Female,22,8,0,2,1,1,93215.109,0
3575208,741,Netherlands,Female,39,4,83765.352,2,1,0,118475.57,0
3736869,645,Belgium,Female,60,5,162039.78,1,1,1,84532.672,1
3575228,630,Belgium,Female,33,1,118392.75,1,1,1,157714.8,0
3637442,703,Belgium,Female,24,4,0,2,0,1,34791.32,0
3587984,560,Luxembourg,Male,45,7,107023.03,1,1,0,33430.012,0
3744828,816,Netherlands,Male,41,1,79706.25,2,1,0,165798.23,0
3809699,817,Belgium,Male,36,8,0,2,1,0,177447.55,0
3779702,639,Belgium,Female,29,5,0,2,1,1,175573.72,0
3622383,570,Belgium,Male,26,7,153644.39,1,1,1,63807.262,0
3645966,840,Luxembourg,Male,33,5,0,2,1,0,66764.531,0
3577939,607,Luxembourg,Male,38,3,0,1,1,1,13261.01,1
3651511,700,Belgium,Male,45,6,148071.39,1,1,0,184137.28,0
3627921,637,Belgium,Female,28,5,118890.81,1,0,1,145330.38,0
3720103,668,Luxembourg,Female,40,1,86376.289,1,0,1,136966.94,1
3736331,775,Netherlands,Female,37,5,124053.03,1,1,0,119066.6,0
3682981,799,Netherlands,Female,45,6,97652.961,1,1,0,127993.34,0
3646392,777,Belgium,Male,41,5,57568.941,1,1,1,61467.488,0
3753046,661,Belgium,Male,28,2,0,2,0,0,26139.189,0
3755994,729,Belgium,Male,50,6,121818.84,2,0,1,124854.11,0
3756549,629,Luxembourg,Female,54,0,78126.281,1,1,1,154088.16,1
3645988,699,Belgium,Female,56,0,119963.45,1,0,0,158497.2,1
3616727,766,Luxembourg,Male,62,5,112181.08,1,0,1,61941.262,0
3724489,773,Belgium,Male,34,1,0,2,1,1,195322.06,0
3691672,723,Belgium,Female,34,9,125474.44,1,1,0,199486.8,0
3643917,580,Belgium,Male,31,3,0,1,1,1,42660.711,0
3608602,875,Netherlands,Male,49,8,133231.48,1,1,1,68324.773,0
3730915,474,Luxembourg,Male,28,2,109161.25,1,1,0,153097.72,0
3699284,825,Luxembourg,Male,34,7,132944.53,1,1,1,32164.561,0
3737073,700,Belgium,Male,39,3,113096.41,1,1,1,61134.949,0
3695181,574,Luxembourg,Male,44,9,0,2,1,0,88230.289,0
3761452,780,Luxembourg,Male,30,8,134152.3,1,1,1,148443.52,0
3694677,657,Luxembourg,Female,23,7,0,2,1,0,197124.63,0
3792186,661,Belgium,Female,48,7,90612.344,1,1,1,149188.2,0
3807231,582,Belgium,Female,43,9,0,2,0,1,11473.19,0
3644198,763,Belgium,Male,44,9,128601.98,1,1,0,117188.51,0
3758611,421,Netherlands,Male,39,0,109733.2,2,0,0,124333.62,1
3663881,723,Netherlands,Female,37,2,158468.77,1,0,1,93512.117,0
3614018,757,Belgium,Male,22,5,0,2,0,1,105844.57,0
3792520,638,Belgium,Female,43,8,64897.75,1,1,0,115391.11,0
3582758,540,Belgium,Female,33,5,125827.43,1,0,1,146044.91,0
3682009,520,Belgium,Male,57,1,0,2,1,1,114729.4,0
3717862,647,Luxembourg,Male,29,2,0,2,0,0,117245.64,0
3807019,587,Luxembourg,Male,21,1,0,2,0,0,104014.77,0
3645435,855,Netherlands,Female,39,6,119787.76,1,1,1,164582.34,0
3595811,763,Netherlands,Female,58,1,143212.22,1,0,0,102934.52,1
3705319,619,Netherlands,Female,33,0,101084.36,1,1,0,43109.141,0
3620891,737,Netherlands,Male,31,4,97338.188,2,0,0,48670.879,0
3672035,635,Belgium,Male,25,1,0,1,1,0,101076.96,0
3707861,780,Belgium,Male,36,2,100749.5,3,0,0,71228.727,1
3728467,612,Netherlands,Female,30,8,112013.81,1,1,0,177988.98,1
3790134,734,Netherlands,Male,36,6,71142.773,2,1,0,122915.1,0
3625259,663,Belgium,Female,45,1,187841.98,2,1,1,147752.61,0
3780209,630,Belgium,Female,46,3,0,2,0,0,1241.14,0
3605670,755,Belgium,Male,73,6,66573.172,1,1,1,63098.91,0
3698417,637,Belgium,Male,43,9,0,2,1,1,76649.063,0
3595789,651,Belgium,Male,54,8,87105.32,1,1,1,55884.469,0
3575994,747,Luxembourg,Female,48,5,118207.69,2,0,0,186623.7,1
3651425,635,Netherlands,Male,39,1,115341.19,1,1,1,107901.58,1
3708933,754,Netherlands,Male,30,7,101231.77,2,0,0,157320.63,0
3697599,663,Netherlands,Female,56,1,74129.18,2,1,1,62876.641,1
3781328,744,Belgium,Male,21,8,0,2,1,1,156225.44,0
3806125,849,Belgium,Female,40,3,75893.109,2,1,0,132796.27,0
3745874,522,Luxembourg,Male,50,3,0,2,1,0,12612.99,0
3694927,759,Belgium,Female,31,1,152663.77,1,0,1,17164.721,0
3596177,808,Netherlands,Male,39,3,119695.75,1,0,1,26435.131,0
3572206,730,Netherlands,Male,39,3,149887.48,2,1,0,64179.039,0
3720722,615,Belgium,Female,34,1,0,1,1,1,76091.602,0
3722862,603,Luxembourg,Male,24,1,165149.13,2,1,0,22617.301,0
3668691,860,Belgium,Male,39,8,0,2,1,1,34686.32,0
3627857,581,Belgium,Male,61,1,0,2,1,1,191762.27,0
3702240,652,Netherlands,Female,56,9,100781.75,2,1,1,54529.301,0
3569480,815,Netherlands,Male,37,9,108308.11,1,1,0,42318.898,1
3583162,495,Belgium,Female,32,6,111871.93,1,0,0,112422.94,0
3658829,670,Belgium,Female,36,8,126598.99,2,1,1,134634.8,0
3587409,570,Belgium,Male,59,9,0,2,0,0,103967.02,1
3748784,709,Netherlands,Male,42,8,166685.92,2,1,1,55426.172,0
3572172,808,Luxembourg,Male,36,1,0,2,0,1,108764.67,0
3685451,630,Netherlands,Female,40,3,162261.02,2,1,0,137622.47,0
3778628,879,Belgium,Male,31,2,0,2,1,0,174040.45,0
3567137,782,Belgium,Male,73,9,0,1,1,1,114583.54,0
3607544,595,Belgium,Female,36,1,0,1,1,1,57011.09,0
3594625,694,Belgium,Male,34,1,124619.33,2,0,1,164418.56,0
3730666,767,Belgium,Male,41,5,0,2,1,1,23357.449,0
3707271,868,Netherlands,Female,48,6,111962.99,1,1,0,112517.66,0
3737340,629,Netherlands,Female,36,10,103294.56,1,1,0,161332.31,0
3643663,615,Belgium,Female,40,3,92055.359,1,0,1,165436.72,1
3664875,663,Belgium,Female,43,5,0,3,1,1,100989.02,1
3790970,685,Netherlands,Female,21,1,35741.691,1,1,0,29448.27,0
3787053,676,Netherlands,Female,55,2,140891.45,3,1,1,180434.39,1
3656047,787,Belgium,Female,34,3,118307.57,2,1,1,136449.14,0
3698308,485,Netherlands,Male,42,9,181627.14,2,1,0,173467.34,0
3742070,737,Belgium,Female,44,8,96418.094,1,0,0,131993.91,1
3599884,777,Belgium,Male,48,7,123764.95,1,1,1,170230.44,0
3699322,472,Belgium,Female,30,3,0,1,1,0,194521.88,0
3717105,537,Belgium,Male,31,5,0,2,1,0,93993.789,0
3608179,602,Netherlands,Male,50,2,125845.66,1,1,0,10146.75,1
3603628,630,Luxembourg,Male,36,4,0,2,1,0,144157.02,0
3705914,729,Netherlands,Female,30,8,154159.52,1,1,0,40903.781,0
3623269,635,Netherlands,Male,38,3,98205.773,1,1,0,176960.27,0
3637122,732,Belgium,Female,28,7,0,2,0,1,5294.6001,0
3756618,702,Belgium,Female,26,7,106198.5,1,0,1,32732.711,0
3676818,618,Belgium,Female,58,8,0,1,0,1,116689.86,1
3790515,750,Luxembourg,Male,35,7,0,2,1,0,161103.52,0
3676735,669,Luxembourg,Female,32,8,0,2,1,1,19820.74,1
3746793,759,Netherlands,Male,31,9,138166.3,1,1,0,13131.69,0
3680032,692,Netherlands,Male,27,2,138032.16,1,1,0,166328.47,0
3651078,812,Netherlands,Male,35,5,136857,1,0,0,84602.523,0
3668033,654,Belgium,Female,41,3,123475.04,1,1,1,179375.02,0
3686574,564,Belgium,Female,32,6,184686.41,2,1,0,15264.74,0
3663740,663,Belgium,Female,38,5,0,2,0,0,94514.68,0
3641402,918,Belgium,Female,55,10,98488.078,1,1,0,156558.19,1
3722223,650,Belgium,Male,32,9,0,2,1,0,111569.08,0
3647598,866,Belgium,Female,34,6,101266.51,1,1,0,34287.988,0
3736069,518,Belgium,Female,29,9,0,1,1,0,190224.55,0
3749597,646,Belgium,Female,34,2,0,2,1,1,84320.031,0
3737576,846,Luxembourg,Female,41,4,0,1,1,0,133045.19,0
3605625,718,Belgium,Male,39,8,0,2,0,0,97356.063,0
3690476,580,Belgium,Female,33,4,129307.32,1,1,1,173543.38,0
3651352,630,Netherlands,Female,54,4,118449.21,1,1,1,133581.2,1
3715786,808,Belgium,Male,35,2,0,2,1,1,79775.758,0
3658468,741,Belgium,Female,38,8,0,2,1,0,84055.367,0
3669289,852,Belgium,Female,46,2,157866.77,1,1,1,19695.07,0
3790210,540,Luxembourg,Male,26,8,0,2,1,1,180167.89,0
3621409,765,Netherlands,Male,55,5,155196.17,1,0,1,121632.19,1
3757879,690,Luxembourg,Male,39,8,138160,1,1,1,110637.83,0
3723670,663,Luxembourg,Female,46,10,0,2,0,1,168513.91,0
3600449,800,Belgium,Male,24,1,0,3,1,1,48439.441,0
3741826,673,Belgium,Female,35,5,0,2,1,0,31500.34,0
3721808,623,Luxembourg,Male,53,9,170491.84,1,1,0,36062.988,1
3687650,690,Belgium,Male,30,2,104145.65,1,0,0,159740.03,0
3735226,725,Luxembourg,Female,37,0,0,2,0,0,83142.352,0
3585054,806,Luxembourg,Male,26,2,0,2,1,1,25422.26,0
3780752,618,Luxembourg,Male,26,4,65848.359,2,1,0,30534.84,0
3662774,663,Luxembourg,Male,37,8,0,1,1,1,186674.19,0
3730377,858,Belgium,Male,68,5,169445.41,1,1,1,186770.06,0
3657545,621,Netherlands,Female,43,9,127216.31,2,0,1,17985.359,0
3737861,698,Belgium,Male,29,2,0,2,1,1,18803.35,0
3611127,683,Luxembourg,Female,35,6,0,2,1,1,143616.2,0
3804054,811,Netherlands,Male,36,8,92310.539,2,1,1,73388.672,0
3573318,747,Netherlands,Male,49,6,110540.43,2,0,1,108127.12,0
3632862,450,Belgium,Female,36,4,0,2,1,0,64573.672,0
3698260,541,Belgium,Male,36,4,0,2,1,1,133002.14,0
3697278,791,Belgium,Male,30,7,0,2,0,1,143692.5,0
3568393,556,Belgium,Male,64,9,113829.45,1,1,1,125069.34,0
3697222,608,Luxembourg,Female,30,2,119370.11,1,1,1,183432.14,1
3790481,876,Belgium,Male,36,1,104077.19,2,0,1,69015.758,0
3584250,717,Belgium,Male,41,6,0,2,0,0,167385.34,0
3595819,612,Luxembourg,Male,44,8,0,2,1,0,148989.13,0
3705926,693,Belgium,Female,21,1,0,2,1,0,84382.047,0
3770023,559,Belgium,Male,36,9,0,2,1,1,66170.18,0
3581888,690,Luxembourg,Female,36,4,0,1,1,0,117524.63,0
3790972,550,Luxembourg,Male,67,1,88382.008,1,0,1,59718.172,0
3705819,693,Belgium,Female,34,1,96645.539,2,0,0,172019.66,0
3732472,474,Luxembourg,Male,36,6,70438.008,2,0,1,57593.461,0
3742677,729,Luxembourg,Male,38,1,147904.31,1,1,1,70040.969,0
3608486,510,Belgium,Male,34,4,0,2,1,0,69042.07,0
3602792,497,Belgium,Female,53,10,89550.852,1,0,1,90258.281,0
3639467,785,Belgium,Male,36,9,127157.04,1,1,1,156479.94,0
3755476,546,Belgium,Male,62,2,0,2,0,0,43396.629,1
3764141,761,Luxembourg,Female,46,8,155681.72,1,1,0,26702.48,0
3638915,683,Luxembourg,Female,34,6,0,1,1,0,638.95001,1
3622709,767,Belgium,Male,42,4,105420.18,1,0,1,121887.12,0
3597955,776,Belgium,Male,34,4,106328.08,1,1,0,89451.313,0
3634430,778,Belgium,Male,38,3,0,2,1,0,69195.172,0
3647109,633,Luxembourg,Female,41,1,83807.859,1,0,1,112715.51,0
3776021,657,Belgium,Female,42,4,64740.121,1,1,1,106902.37,0
3676934,687,Belgium,Female,23,5,0,2,0,0,132519.23,0
3606699,738,Belgium,Male,43,7,0,2,1,0,40564.699,0
3649037,741,Luxembourg,Male,46,10,0,2,1,0,153555.16,0
3693700,638,Belgium,Male,19,2,0,2,1,1,91537.938,0
3783023,796,Belgium,Male,54,9,0,1,1,0,83782.617,1
3733414,828,Belgium,Male,40,5,80613.93,1,1,1,143182.69,0
3766608,707,Netherlands,Female,51,2,92246.141,2,0,1,91544.719,0
3722346,610,Belgium,Male,48,0,148116.48,1,0,0,117744.04,0
3718045,684,Luxembourg,Female,46,8,0,2,1,1,183723.73,0
3710163,651,Belgium,Male,50,0,104129.24,2,1,0,182382.28,1
3603044,527,Belgium,Male,73,2,170241.7,2,1,1,165747.89,0
3571820,670,Belgium,Female,36,6,0,1,0,1,1485.79,0
3808271,719,Belgium,Male,72,1,0,2,0,1,112448.04,0
3686494,841,Belgium,Female,37,6,81070.344,2,1,0,81208.219,0
3584260,784,Belgium,Male,34,9,0,1,1,0,60685.969,0
3657363,666,Luxembourg,Female,44,6,125512.98,2,0,0,79198.188,0
3698556,645,Luxembourg,Female,31,1,0,2,1,1,170257.73,0
3649414,708,Luxembourg,Male,60,7,124447.73,1,1,1,141371.53,1
3792666,751,Belgium,Male,69,1,0,2,1,0,157768.59,0
3716954,551,Belgium,Male,30,3,143396.55,2,1,1,1642.5,0
3768017,907,Luxembourg,Male,36,0,0,2,1,0,142041.33,0
3760348,762,Luxembourg,Male,39,7,143637.58,2,0,1,174706.38,0
3629783,794,Netherlands,Female,47,10,90450,2,0,0,104159.74,1
3706918,893,Belgium,Male,46,9,117640.39,1,1,0,88947.203,0
3693612,866,Luxembourg,Male,25,7,0,2,1,0,18523.01,0
